year,songtitle,artistname,songID,artistID,timesignature,timesignature_confidence,loudness,tempo,tempo_confidence,key,key_confidence,energy,pitch,timbre_0_min,timbre_0_max,timbre_1_min,timbre_1_max,timbre_2_min,timbre_2_max,timbre_3_min,timbre_3_max,timbre_4_min,timbre_4_max,timbre_5_min,timbre_5_max,timbre_6_min,timbre_6_max,timbre_7_min,timbre_7_max,timbre_8_min,timbre_8_max,timbre_9_min,timbre_9_max,timbre_10_min,timbre_10_max,timbre_11_min,timbre_11_max,Top10
2006,London Bridge,Various artists,SOFFZTS137788496FC,ARAGWS81187FB3F768,4,0.9690000000000001,-9.026,84.945,0.794,11,0.231,0.43443571299999995,0.027000000000000003,0.38299999999999995,52.783,-75.926,161.92700000000002,-149.739,124.695,-165.25599999999997,366.015,-24.944000000000003,82.874,-70.209,77.16199999999999,-73.29899999999999,80.43,-61.326,116.035,-63.456,45.479,-65.14,47.629,-56.055,59.85,-27.881999999999998,46.783,0
2010,If I Leave,A Day to Remember,SOWCXMH137733DA46E,AROBSHL1187B9AFB01,4,0.622,-4.967,155.112,0.018000000000000002,9,0.7509999999999999,0.988699089,0.027000000000000003,0.0,56.637,-4.0360000000000005,171.13,-61.646,119.494,-101.766,91.926,-52.176,61.451,-94.82700000000001,175.639,-49.607,65.717,-79.19800000000001,67.46600000000001,-53.233999999999995,40.445,-33.080999999999996,50.643,-61.121,50.245,-53.695,26.625,0
2007,Scream,Avenged Sevenfold,SOMFHFJ136EBC6EECD,ARC9CR51187FB51A13,4,0.971,-4.816,129.988,0.369,6,0.637,0.946311059,0.011000000000000001,3.5660000000000003,57.302,-41.61600000000001,535.854,-138.882,256.827,-128.107,166.43599999999998,-80.195,103.605,-108.29799999999999,98.405,-98.2,92.111,-95.219,103.07,-90.209,75.491,-47.553000000000004,51.993,-66.991,92.06,-56.958999999999996,40.275999999999996,0
2009,Gypsy Hand,Woods,SOIRPAS1312FDFCF94,AR4SDA71187B9A7C97,4,0.92,-4.783,75.758,0.006999999999999999,5,0.77,0.97364338,0.001,10.367,58.641000000000005,-219.979,172.06400000000002,-64.03,204.785,-78.393,198.297,-44.586000000000006,96.943,-73.513,114.725,-107.40899999999999,49.412,-44.684,127.925,-67.889,56.331,-44.353,47.77,-40.887,43.56100000000001,-49.00899999999999,40.949,0
2000,Here Is my Heart,Lionel Richie,SONTFSP12A6D4FAFE0,ARIK43K1187B9AE54C,4,1.0,-7.242000000000001,114.98899999999999,0.8959999999999999,0,0.493,0.766377427,0.003,0.102,55.858999999999995,-137.575,291.66900000000004,-150.197,108.37299999999999,-139.35,98.60799999999999,-66.26100000000001,105.62899999999999,-106.555,114.414,-75.498,64.649,-92.38,129.721,-60.748000000000005,45.093,-63.238,81.046,-58.339,67.54,-63.303000000000004,48.076,0
2009,New Orleans,Rancid,SOUKGZW12AB0189142,ARF84A41187B9A34E7,4,0.9890000000000001,-5.294,94.005,0.8909999999999999,1,0.03,0.936696319,0.005,0.001,56.52,-166.672,171.106,-164.06099999999998,123.78299999999999,-334.103,93.073,-67.247,124.744,-103.476,87.54799999999999,-64.222,57.099,-62.286,57.034,-56.49,36.483000000000004,-53.45,58.821000000000005,-46.792,33.416,-43.725,42.451,0
2003,After the Thrill Is Gone,Eagles,SOOQYFN131343A45BF,AR16GSC1187B9A6291,4,0.993,-10.725,77.952,0.79,7,0.39299999999999996,0.39315217799999996,0.002,1.459,53.873999999999995,-183.955,257.048,-170.768,124.16,-297.008,125.904,-57.876000000000005,121.492,-100.9,108.64299999999999,-71.26100000000001,70.8,-100.51899999999999,81.458,-60.008,28.781999999999996,-91.54899999999999,112.352,-61.683,61.882,-65.34100000000001,47.798,0
2002,Baby You Belong,Faith Hill,SOZJQLF12A58A7B764,ARVNGA71187FB3C107,4,0.861,-7.056,126.98299999999999,0.94,10,0.141,0.610624769,0.006999999999999999,0.067,57.411,-215.49599999999998,215.025,-189.24599999999998,187.565,-259.556,259.52,-46.102,151.00799999999998,-179.813,155.763,-107.836,69.5,-101.073,157.375,-84.10700000000001,50.065,-89.369,86.73700000000001,-90.875,66.906,-68.01,49.815,0
1990,Son of a Gun,The La's,SOUHHHE130516DEE3F,AR8V85J1187B9ACB4A,4,0.993,-7.861000000000001,74.954,0.598,7,0.168,0.887026557,0.01,0.0,55.195,39.122,178.148,-107.02799999999999,85.10799999999999,-75.012,175.28599999999997,-57.293,57.49100000000001,-68.24,175.618,-80.92699999999999,60.32899999999999,-54.931000000000004,58.44,-54.729,28.315,-30.645,39.510999999999996,-53.284,44.283,-41.908,39.749,0
1994,Khalil (Interlude),Boyz II Men,SOJHDRX12A67021365,ARR9XGB1187B9912E6,3,0.701,-23.105999999999998,124.738,0.049,0,0.375,0.086016656,0.016,0.04,43.281000000000006,-207.88299999999998,245.623,-131.355,75.725,-200.997,98.421,-31.851999999999997,93.15700000000001,-57.071000000000005,108.45,-127.934,29.101999999999997,-138.47799999999998,99.18700000000001,-82.709,45.828,-63.247,44.815,-54.301,42.756,-35.405,45.577,0
2003,Leash,Cult of Luna,SOHVBRU131712D0072,ARLE5971187FB38C21,3,0.9,-5.394,101.14200000000001,0.121,9,0.309,0.915780837,0.03,5.0089999999999995,56.7,-228.475,127.63799999999999,-155.827,79.41,-333.06199999999995,211.578,-52.669,204.862,-80.325,73.658,-60.951,67.22,-41.394,96.48200000000001,-24.358,30.608,-28.043000000000003,47.864,-140.129,22.158,-31.266,18.336,0
2002,Pavlov's Bell,Aimee Mann,SOZPDWK13739BB1F7B,ARR5XTD1187FB3C6BE,4,0.982,-5.367000000000001,87.82600000000001,0.927,0,0.313,0.870538855,0.011000000000000001,33.885999999999996,57.24100000000001,-182.252,138.957,-117.917,196.57299999999998,-128.715,69.485,-56.132,110.706,-74.438,80.932,-58.055,49.911,-80.848,67.388,-47.22,31.608,-77.08800000000001,57.908,-53.391000000000005,59.376000000000005,-48.15,48.065,0
1999,Great Ocean Road,The Gathering,SOYFWGK12A58A7C07A,ARKAL321187B9AD4BE,4,0.9490000000000001,-8.841000000000001,70.229,0.057999999999999996,7,0.737,0.634738928,0.001,0.0,55.644,-221.641,222.933,-71.066,163.303,-157.82299999999998,113.837,-91.61200000000001,166.611,-93.31200000000001,88.40799999999999,-85.29799999999999,92.588,-106.788,152.379,-60.931000000000004,71.759,-77.65100000000001,60.658,-53.158,54.729,-44.913999999999994,33.293,0
2002,Notice the Ring,Chris Isaak,SOJGVIR12A8C13C867,ARCZC791187B991DF4,4,0.797,-7.6160000000000005,139.899,0.935,7,0.5589999999999999,0.725956321,0.016,0.138,54.863,-152.67,170.213,-112.694,117.155,-327.80699999999996,119.645,-77.548,70.57300000000001,-107.62100000000001,75.528,-56.613,87.695,-52.527,70.303,-81.749,32.394,-47.437,55.662,-68.867,53.64,-57.05,48.855,0
1992,Man on the Moon,Sugar,SOCDCGC13B15FCEDBB,AR0REL71187B9B7AD0,4,0.9129999999999999,-6.216,76.343,0.735,9,0.198,0.763218161,0.021,0.07400000000000001,56.782,-22.261999999999997,276.61400000000003,-139.80200000000002,177.546,-135.446,408.969,-46.331,98.2,-71.683,117.07700000000001,-68.76,54.641000000000005,-28.750999999999998,124.90299999999999,-45.177,59.845,-66.305,52.972,-133.214,53.093,-48.79,29.123,0
1994,Pretend,King's X,SOPYGQE1315CD4961E,AR6VKXV1187B98E98E,4,1.0,-7.7379999999999995,102.44,1.0,6,0.349,0.765642975,0.005,0.0,53.545,-12.414000000000001,205.541,-75.483,153.46200000000002,-116.12299999999999,70.104,-111.456,112.691,-88.48100000000001,113.846,-51.79600000000001,71.98899999999999,-59.918,59.401,-63.977,30.674,-38.414,42.33,-44.978,79.888,-57.527,25.086,0
1999,Still Time,Ron Sexsmith,SOBBZOS1315CD467E0,ARQ37911187B9B31F3,4,1.0,-9.639,100.40799999999999,0.848,4,0.608,0.430546338,0.015,8.823,53.867,-124.645,123.68700000000001,-135.451,84.48700000000001,-248.68099999999998,195.702,-50.371,108.12899999999999,-91.113,63.155,-69.292,63.576,-122.447,149.05,-59.137,60.224,-51.155,43.979,-48.828,109.995,-51.646,39.994,0
2002,Take This Longing,Leonard Cohen,SOOLZGP127F82F6CCA,ARTQ8QP1187FB3D220,3,0.512,-29.094,74.95,0.6579999999999999,5,0.679,0.024657857999999998,0.002,0.0,41.16,-153.623,243.89700000000002,-158.524,64.232,-223.046,120.91799999999999,-68.683,68.755,-122.39,105.001,-70.584,81.765,-83.525,104.54799999999999,-51.975,70.72800000000001,-60.963,58.492,-94.14,40.524,-32.23,65.283,0
1994,Barry Manilow,Barry Manilow,SOVNNRA133A920C30D,ARVZDOM1187B9B49C9,4,0.5820000000000001,-6.415,95.694,0.06,2,0.0,0.9729254190000001,0.025,0.0,55.951,90.821,212.498,-19.774,64.42,-160.261,164.856,6.121,64.615,-65.329,56.925,-23.965999999999998,32.797,-22.869,40.214,-36.005,-2.267,-13.419,26.493000000000002,-80.634,19.355999999999998,-15.228,21.149,0
1999,Liberty Bell,The Gathering,SOOFXIH13770C10E9B,ARKAL321187B9AD4BE,4,0.951,-6.942,132.408,0.41700000000000004,0,0.763,0.901749299,0.023,0.0,56.348,-39.07,180.706,-75.847,142.545,-164.245,262.238,-44.83,62.698,-86.601,35.819,-56.138000000000005,59.651,-56.662,154.268,-67.759,26.42,-60.916000000000004,41.873999999999995,-56.442,19.363,-31.476,48.967,0
2003,The Shooting Star That Destroyed Us,A Static Lullaby,SOOMIWG12AB0187C8A,ARQ05GM1187B990512,4,0.495,-6.682,93.053,0.892,5,0.251,0.92743228,0.006999999999999999,0.95,55.352,-158.78,161.126,-144.218,103.77,-122.01700000000001,441.291,-69.73,132.186,-101.69200000000001,117.689,-89.637,86.90799999999999,-99.65700000000001,121.912,-71.116,39.551,-54.731,84.719,-77.435,32.816,-57.516999999999996,42.964,0
1992,In Too Deep,Genesis,SOUXWDY137A99E879D,AROTVAL1271F5743BC,4,0.535,-10.797,103.51299999999999,0.667,8,0.6940000000000001,0.40182064799999995,0.002,0.0,52.858999999999995,-174.34,182.898,-127.45200000000001,105.51,-186.396,103.32600000000001,-74.93,120.38,-84.852,88.575,-73.752,61.898,-85.479,74.447,-44.342,63.43600000000001,-58.498999999999995,71.913,-69.469,51.538000000000004,-49.875,59.53,0
2005,Saint of Me,The Rolling Stones,SOIGUVU1366CF423E3,ARFCUN31187B9AD578,4,1.0,-6.621,121.527,0.7070000000000001,10,0.255,0.894032285,0.005,0.0,56.968,-207.51,198.28799999999998,-191.606,102.55,-140.401,121.75200000000001,-68.445,120.60700000000001,-87.611,178.172,-85.405,58.007,-103.654,96.32700000000001,-64.57,63.729,-66.235,66.476,-73.507,30.072,-45.181000000000004,39.154,0
2001,Broken Things,David Byrne,SOJRNKO12B0B80908A,ARB6U8V1187B9AD21E,4,1.0,-7.185,79.116,0.364,11,0.485,0.769171582,0.006,0.023,57.14,-85.39299999999999,192.625,-144.372,175.40200000000002,-128.096,458.728,-73.742,140.312,-127.156,86.92399999999999,-80.946,62.528999999999996,-105.361,100.56,-53.299,100.427,-65.76899999999999,63.012,-83.985,73.641,-55.856,37.169000000000004,0
1990,Blame the Weather,XTC,SOFSIYB137589191B5,ARNSYEO1187B9B8945,4,0.22,-12.267000000000001,129.332,0.623,9,0.542,0.668614315,0.005,0.001,51.055,-86.59200000000001,245.47099999999998,-144.185,125.835,-112.598,127.25299999999999,-91.61,129.58,-110.771,160.516,-83.2,50.538999999999994,-69.875,73.626,-68.097,30.656999999999996,-71.581,49.261,-71.233,77.07600000000001,-33.099000000000004,53.036,0
1990,Hotel California,Al B. Sure!,SOOTBFB12B3A1D2285,ARLFEUK1187FB4D4BC,4,0.6729999999999999,-14.985,148.001,0.514,2,0.21100000000000002,0.44753229899999997,0.005,1.331,47.045,-99.475,153.59,-195.745,140.35399999999998,-116.90899999999999,126.14399999999999,-91.926,163.744,-91.191,121.17,-98.602,87.053,-78.169,106.1,-51.978,64.957,-69.567,62.152,-60.99100000000001,55.309,-49.233000000000004,59.138999999999996,0
1990,Genetic Reconstruction,Death,SOIJYFB1373218C4C9,ARSHABI1187B99EE76,4,0.35200000000000004,-6.285,127.37,0.157,9,0.31,0.9729575970000001,0.016,0.087,55.777,29.79,223.144,-152.863,81.804,-177.71599999999998,438.95099999999996,-90.169,57.159,-83.67200000000001,119.485,-83.09899999999999,65.396,-50.505,120.54799999999999,-65.553,29.22,-58.433,50.506,-103.93799999999999,52.105,-54.207,50.725,0
2002,The Partisan,Leonard Cohen,SOPRDMM12A8C133C03,ARTQ8QP1187FB3D220,4,1.0,-26.851,89.905,0.736,7,0.462,0.066022852,0.006,0.034,45.946000000000005,-150.371,188.921,-161.003,66.372,-168.227,135.27,-88.16,99.565,-74.692,94.25,-109.382,35.571,-84.33,82.99,-70.709,54.611000000000004,-41.648,75.922,-68.061,39.468,-39.305,50.786,0
2008,Look at Me (When I Rock Wichoo),Black Kids,SOIQBBQ12A8C1432DA,ARFTRK11187FB55172,4,1.0,-6.682,127.022,0.856,0,0.278,0.945003775,0.002,0.0,56.406000000000006,-150.278,265.502,-198.752,204.984,-232.607,233.90599999999998,-71.884,135.769,-131.534,162.121,-82.396,104.428,-90.631,122.155,-73.157,46.655,-74.928,79.67399999999999,-139.815,65.493,-52.181999999999995,52.412,0
2003,We Go to Eleven,A Static Lullaby,SOFPOZK131343942A8,ARQ05GM1187B990512,4,0.7959999999999999,-7.9110000000000005,82.859,0.5329999999999999,7,0.617,0.822321557,0.002,4.093,55.361999999999995,-190.345,164.209,-112.133,160.141,-196.02900000000002,108.48,-72.569,134.17700000000002,-114.649,110.529,-57.726000000000006,92.26700000000001,-67.72399999999999,83.999,-71.495,41.12,-69.03699999999999,46.537,-53.59,48.736000000000004,-57.66,45.461999999999996,0
2000,Bass Intro/Tears of the Dead,Arch Enemy,SOSIASM13749E95EE1,ARF45HU1187FB4CF05,4,1.0,-6.125,135.879,0.293,7,0.0,0.91936447,0.002,0.185,56.722,-271.128,195.16400000000002,-172.72299999999998,170.12400000000002,-213.923,110.27600000000001,-98.34100000000001,124.478,-79.318,116.52799999999999,-52.31399999999999,58.076,-54.538000000000004,118.525,-53.152,51.93899999999999,-34.599000000000004,41.36,-74.332,22.29,-36.543,53.093999999999994,0
2004,Comin' Around,Steve Earle,SOWAMWR131712D08C2,ARRX7Z01187B9AC449,4,1.0,-7.002000000000001,75.781,0.36,0,0.0,0.532995036,0.008,0.036000000000000004,57.027,-54.523,223.41,-149.936,67.8,-203.398,68.381,-64.572,67.08,-77.878,63.589,-58.701,68.585,-102.385,85.365,-65.631,55.547,-43.306000000000004,44.81399999999999,-61.555,63.711999999999996,-48.847,40.174,0
2001,Pressing On,Relient K,SOSIEAW131634AA123,ARYDTFO1187B99B1E0,4,0.983,-4.497,124.443,0.879,1,0.505,0.927654667,0.0,0.114,57.512,-73.645,168.84,-137.702,128.629,-121.54899999999999,104.62299999999999,-62.638000000000005,141.707,-114.785,93.618,-88.463,58.06100000000001,-72.005,80.98,-77.993,54.246,-41.25,64.357,-71.86,33.931999999999995,-45.64,35.594,0
2009,Bluff,Pilot Speed,SOHXAVR12A58A7AE03,ARIAX5Q1187B98B447,4,0.055999999999999994,-8.377,79.696,0.607,7,0.429,0.369218207,0.003,0.0,55.706,-106.34200000000001,171.13,-93.262,136.306,-96.74700000000001,131.592,-56.41,119.22399999999999,-69.913,77.813,-57.431999999999995,71.43,-72.139,138.803,-80.031,43.536,-70.178,40.799,-74.521,56.653,-43.637,41.82899999999999,0
1993,The Cliffs Thrown Down,Firehose,SODICEZ137A56C7F56,AR9A5TK1187B9AD07F,4,0.951,-11.785,132.82299999999998,0.344,9,0.33299999999999996,0.54315446,0.004,8.292,53.096000000000004,-150.082,236.725,-171.16,96.618,-370.19,123.541,-92.053,66.848,-119.87899999999999,122.861,-72.53399999999999,96.57600000000001,-110.065,127.211,-47.208,52.47,-63.725,67.192,-82.64200000000001,32.396,-35.539,41.083,0
1997,Your Best Friend Is You,Anal Cunt,SOCUFGM1313439E5F5,ARL14X91187FB4CF14,4,1.0,-10.352,82.336,0.833,8,0.0,0.987973863,0.066,2.728,52.206,64.22,169.40400000000002,-130.50799999999998,85.234,-77.13600000000001,396.829,-99.32799999999999,9.693999999999999,-57.43600000000001,197.297,-55.027,59.001000000000005,-25.944000000000003,95.93299999999999,-72.395,9.081,-72.325,71.26,-94.50299999999999,121.227,-24.087,50.312,0
2001,Intro,Mystic,SOWGFSC131C394CD08,ARPIT3A1187FB55A85,5,0.879,-24.461,74.187,0.16899999999999998,10,0.045,0.052535752000000005,0.002,0.0,41.599,-258.41900000000004,226.93400000000003,-191.75900000000001,148.72799999999998,-239.058,150.239,-32.232,135.829,-126.95200000000001,116.709,-84.684,63.887,-82.345,102.57700000000001,-61.431000000000004,33.991,-81.914,70.477,-92.244,98.369,-44.702,25.925,0
1997,I Just Wasn't Made for These Times,The Beach Boys,SOJMGAG13D53B0B95F,AR2DGPY1187FB4CECF,4,1.0,-9.41,93.57,0.757,10,0.515,0.548076301,0.019,15.265999999999998,54.332,-153.648,150.13299999999998,-50.32,161.339,-133.244,106.554,-27.155,88.541,-77.695,43.548,-79.465,74.104,-46.891999999999996,51.74,-58.541000000000004,48.108000000000004,-48.699,39.189,-54.821999999999996,36.1,-49.797,49.265,0
1994,Fly Like A Bird,Boz Scaggs,SORGJDE13167715B70,AR4U91L1187B9A2401,4,0.574,-8.767000000000001,121.96600000000001,0.905,7,1.0,0.6156993270000001,0.009000000000000001,0.0,53.655,-61.409,195.208,-196.886,122.939,-132.138,164.709,-68.932,84.088,-72.02600000000001,195.639,-74.642,57.702,-91.431,93.727,-72.643,40.913000000000004,-51.718999999999994,56.375,-112.61399999999999,111.92399999999999,-42.988,38.994,0
2002,Drowning Lessons,My Chemical Romance,SOLYPOE135FE63FFC8,ARKR75V1187FB3D4D5,4,0.835,-7.164,126.694,0.473,9,0.31,0.941114333,0.008,0.0,54.628,-117.79700000000001,171.13,-74.335,136.535,-366.07300000000004,226.47400000000002,-46.3,91.77600000000001,-84.404,69.38,-48.876000000000005,60.318000000000005,-49.062,50.21,-41.645,35.833,-36.255,51.882,-91.676,62.897,-51.46,27.433000000000003,0
2002,Section 10 (A Long Day),The Polyphonic Spree,SOYEAYT131712D0CF5,ARHMVQB1187FB3F005,4,0.573,-15.164000000000001,74.48,0.013999999999999999,9,0.48200000000000004,0.128948347,0.005,0.0,49.03,-80.669,171.13,-106.80799999999999,122.92200000000001,-266.672,242.002,-2.487,129.895,-113.31299999999999,154.898,-103.708,32.264,-71.267,120.429,-63.388000000000005,55.693999999999996,-52.093,103.434,-94.083,88.21799999999999,-34.72,37.369,0
2004,No Hope,Mad Caddies,SOFMBES1311AFE5C1A,AR6CHEQ1187B9B846F,4,1.0,-4.9510000000000005,113.902,0.885,1,0.14,0.9549055679999999,0.011000000000000001,0.0,56.943000000000005,-10.390999999999998,171.13,-164.37099999999998,125.37,-175.605,349.46,-81.40100000000001,88.494,-81.8,238.583,-85.883,54.823,-44.571000000000005,88.99700000000001,-53.922,46.025,-45.303999999999995,57.53,-92.887,66.317,-46.565,34.951,0
2002,Chief Rebel Angel,Entombed,SOCYDDD137365D08EA,ARLWWAE1187B9B0F17,4,0.915,-7.36,99.625,0.598,7,0.076,0.866282592,0.0,0.0,56.379,-212.97799999999998,171.13,-189.38400000000001,108.859,-293.52,149.98,-124.916,74.493,-112.177,144.623,-85.15899999999999,76.28399999999999,-84.501,149.483,-88.421,50.019,-47.696000000000005,98.68299999999999,-130.434,40.343,-72.589,55.678999999999995,0
2000,Cry for Love,David Coverdale,SOCLRBV12A81C21AC8,ARLEBU11187B9AE013,4,0.972,-4.474,123.745,0.784,0,0.011000000000000001,0.971217702,0.054000000000000006,0.022000000000000002,57.72,-107.417,221.18099999999998,-132.469,175.208,-176.485,122.875,-37.469,86.583,-87.809,165.782,-79.66199999999999,67.794,-85.943,98.405,-55.129,34.793,-44.623999999999995,74.445,-81.559,37.174,-46.806999999999995,68.195,0
2002,God's Been Good,Trick Daddy,SOYCAVL12AB01832E4,ARWUNH81187FB4A3E0,4,1.0,-5.693,104.258,0.6629999999999999,3,0.125,0.722584523,0.001,0.431,56.266999999999996,-106.365,329.466,-228.16099999999997,160.261,-271.462,255.076,-78.77600000000001,133.46,-115.426,260.758,-108.581,82.648,-109.023,146.779,-74.569,58.545,-69.762,82.185,-124.868,120.705,-61.928999999999995,53.038000000000004,0
2005,Genuine,Spin Doctors,SOLUPQB12AB0184FEE,ARVT9E11187B9AEC41,4,1.0,-3.15,105.99,0.626,9,0.08199999999999999,0.9876470079999999,0.027999999999999997,2.0980000000000003,58.093,-59.071999999999996,211.12900000000002,-108.94,125.28399999999999,-270.42400000000004,119.641,-43.06100000000001,92.82600000000001,-120.304,42.812,-71.578,67.903,-80.344,99.243,-48.332,33.645,-39.284,64.719,-58.449,157.882,-49.336000000000006,31.936,0
2000,Wasted Time,Lionel Richie,SOMDYEM1315CD4663D,ARIK43K1187B9AE54C,4,1.0,-6.596,93.0,1.0,9,0.637,0.6365130689999999,0.006,0.0,54.055,-48.141000000000005,489.269,-153.797,136.355,-179.227,170.563,-40.764,165.28400000000002,-142.031,186.111,-101.161,72.801,-88.766,73.622,-72.166,48.596000000000004,-55.229,160.471,-100.65299999999999,60.452,-51.31399999999999,51.3,0
2009,Nothin' But Love,Whitney Houston,SOQSYDY12AB0182DDA,AR30R5E1187B9AD78A,4,1.0,-4.42,93.977,0.91,7,0.485,0.8854268590000001,0.006999999999999999,0.0,60.028999999999996,-214.188,205.304,-256.96299999999997,200.3,-205.761,392.971,-76.062,132.20600000000002,-254.208,149.858,-105.272,76.983,-122.675,110.459,-53.55,58.946999999999996,-63.288000000000004,80.67399999999999,-111.059,57.918,-50.728,50.527,0
1998,Kid,The Bouncing Souls,SOHNISW137409EFCF9,ARUU13E1187FB3EB48,4,0.475,-6.568,119.98700000000001,0.36200000000000004,7,0.828,0.952331165,0.005,0.0,56.166000000000004,-147.959,172.21900000000002,-149.667,87.594,-184.707,114.64399999999999,-44.093,73.602,-95.65,234.718,-56.775,64.203,-99.072,79.292,-41.651,40.8,-43.497,51.62,-110.198,41.223,-45.082,28.17,0
2007,Dawn Treader,Charlotte Hatherley,SOJPHEP12A6D4F513C,AR1HSHQ1187B9A2140,4,0.45899999999999996,-9.64,89.516,0.264,9,0.268,0.302713894,0.021,13.985999999999999,56.119,-160.781,159.596,-82.456,128.939,-223.36700000000002,167.50599999999997,-64.65100000000001,162.322,-91.949,80.98899999999999,-101.50399999999999,53.026,-100.744,132.877,-53.461999999999996,45.532,-85.046,54.393,-64.821,41.753,-41.461999999999996,57.036,0
2007,Seven Seas,Visions of Atlantis,SOCAXDG12A6D4FC6C9,ARVKSNC1187FB4C61E,4,0.948,-6.165,100.03299999999999,0.9009999999999999,6,0.138,0.8726993670000001,0.009000000000000001,21.011,55.707,-86.755,148.941,-157.814,102.816,-226.96900000000002,382.816,-58.65,146.935,-97.258,162.519,-92.73700000000001,73.945,-99.522,100.17299999999999,-56.526,38.93,-65.405,93.189,-94.098,30.333000000000002,-49.411,45.356,0
2008,Everything You Want,Richard Marx,SOZZSWQ1311AFE68B5,ARMX9KX1187B9A58E8,4,1.0,-9.937999999999999,86.10600000000001,0.688,6,0.71,0.29609912,0.002,0.154,56.638000000000005,-176.702,264.592,-110.719,113.969,-239.412,182.393,-81.39699999999999,123.431,-76.0,172.96400000000003,-113.292,68.571,-143.166,114.24600000000001,-43.18,56.53,-73.733,99.19200000000001,-89.28399999999999,48.736000000000004,-57.276,50.854,0
1998,Whenever You're Near Me,Ace of Base,SOYJENM12B3A15600C,AR2IKF71187FB4D0C2,4,0.698,-14.130999999999998,96.98100000000001,0.7190000000000001,0,0.361,0.554978974,0.003,5.492000000000001,46.848,-158.409,175.014,-93.338,132.849,-95.523,123.352,-101.11,111.633,-81.45,113.796,-86.02,89.391,-75.896,77.003,-69.788,49.731,-67.46300000000001,56.818000000000005,-40.313,50.735,-36.06,64.092,0
